Bill_ID,Date,Product_Name,Quantity,Unit_Price,Total_Price,Bill_Total
21,2026-01-10,Earrings_,3,170.0,510.0,965.0
21,2026-01-10,Hair_Bands,4,30.0,120.0,965.0
21,2026-01-10,Hair_Pins,1,30.0,30.0,965.0
21,2026-01-10,Bangles,3,90.0,270.0,965.0
21,2026-01-10,Hair_Pins,1,25.0,25.0,965.0
21,2026-01-10,Bindi_Packets,1,10.0,10.0,965.0
22,2026-01-10,Razor,4,100.0,400.0,1015.0
22,2026-01-10,Bindi_Packets,4,15.0,60.0,1015.0
22,2026-01-10,Fancy_Chain,1,105.0,105.0,1015.0
22,2026-01-10,Nail_Polish,3,40.0,120.0,1015.0
22,2026-01-10,Safety_Pins,3,10.0,30.0,1015.0
22,2026-01-10,Eyeliner,1,100.0,100.0,1015.0
22,2026-01-10,Hair_Pins,4,10.0,40.0,1015.0
22,2026-01-10,Razor,1,90.0,90.0,1015.0
22,2026-01-10,Bindi_Packets,2,10.0,20.0,1015.0
22,2026-01-10,Hair_Clips,1,50.0,50.0,1015.0
23,2026-01-10,Earrings,1,275.0,275.0,790.0
23,2026-01-10,Hair_Clips,1,80.0,80.0,790.0
23,2026-01-10,Sindoor,4,45.0,180.0,790.0
23,2026-01-10,Eyeliner,3,85.0,255.0,790.0
24,2026-01-12,Bangles,3,110.0,330.0,970.0
24,2026-01-12,Necklace,1,630.0,630.0,970.0
24,2026-01-12,Safety_Pins,1,10.0,10.0,970.0
25,2026-01-12,Fancy_Chain,2,65.0,130.0,925.0
25,2026-01-12,Razor,4,100.0,400.0,925.0
25,2026-01-12,Fancy_Chain,1,45.0,45.0,925.0
25,2026-01-12,Sindoor,1,30.0,30.0,925.0
25,2026-01-12,Bangles,1,300.0,300.0,925.0
25,2026-01-12,Safety_Pins,2,10.0,20.0,925.0
26,2026-01-12,Hair_Bands,2,30.0,60.0,870.0
26,2026-01-12,Eyeliner,4,80.0,320.0,870.0
26,2026-01-12,Fancy_Chain,1,45.0,45.0,870.0
26,2026-01-12,Hair_Bands,2,40.0,80.0,870.0
26,2026-01-12,Hair_Bands,1,35.0,35.0,870.0
26,2026-01-12,Earrings,2,85.0,170.0,870.0
26,2026-01-12,Hair_Clips,1,40.0,40.0,870.0
26,2026-01-12,Safety_Pins,4,10.0,40.0,870.0
26,2026-01-12,Hair_Clips,1,50.0,50.0,870.0
26,2026-01-12,Bindi_Packets,2,10.0,20.0,870.0
26,2026-01-12,Safety_Pins,1,10.0,10.0,870.0
27,2026-01-12,Eyeliner,1,95.0,95.0,1000.0
27,2026-01-12,Earrings,2,120.0,240.0,1000.0
27,2026-01-12,Razor,2,100.0,200.0,1000.0
27,2026-01-12,Sindoor,1,40.0,40.0,1000.0
27,2026-01-12,Comb,4,60.0,240.0,1000.0
27,2026-01-12,Lipstick,2,85.0,170.0,1000.0
27,2026-01-12,Bindi_Packets,1,15.0,15.0,1000.0
28,2026-01-12,Comb,3,20.0,60.0,870.0
28,2026-01-12,Bangles,2,400.0,800.0,870.0
28,2026-01-12,Bindi_Packets,1,10.0,10.0,870.0
29,2026-01-13,Bangles,2,110.0,220.0,740.0
29,2026-01-13,Sindoor,3,45.0,135.0,740.0
29,2026-01-13,Lipstick,3,90.0,270.0,740.0
29,2026-01-13,Finger_Ring,1,55.0,55.0,740.0
29,2026-01-13,Hair_Pins,3,15.0,45.0,740.0
29,2026-01-13,Bindi_Packets,1,15.0,15.0,740.0
30,2026-01-13,Safety_Pins,3,25.0,75.0,1010.0
30,2026-01-13,Finger_Ring,3,65.0,195.0,1010.0
30,2026-01-13,Fancy_Chain,1,85.0,85.0,1010.0
30,2026-01-13,Sindoor,4,45.0,180.0,1010.0
30,2026-01-13,Hair_Bands,4,25.0,100.0,1010.0
30,2026-01-13,Sindoor,2,25.0,50.0,1010.0
30,2026-01-13,Fancy_Chain,2,65.0,130.0,1010.0
30,2026-01-13,Fancy_Chain,1,105.0,105.0,1010.0
30,2026-01-13,Fancy_Chain,1,65.0,65.0,1010.0
30,2026-01-13,Safety_Pins,1,25.0,25.0,1010.0
31,2026-01-13,Hair_Bands,4,30.0,120.0,1345.0
31,2026-01-13,Bindi_Packets,1,10.0,10.0,1345.0
31,2026-01-13,Lipstick,4,80.0,320.0,1345.0
31,2026-01-13,Razor,3,100.0,300.0,1345.0
31,2026-01-13,Comb,3,50.0,150.0,1345.0
31,2026-01-13,Eyeliner,2,85.0,170.0,1345.0
31,2026-01-13,Finger_Ring,1,45.0,45.0,1345.0
31,2026-01-13,Earrings_,1,170.0,170.0,1345.0
31,2026-01-13,Hair_Bands,2,25.0,50.0,1345.0
31,2026-01-13,Hair_Pins,1,10.0,10.0,1345.0
32,2026-01-13,Bangles,3,130.0,390.0,645.0
32,2026-01-13,Sindoor,3,45.0,135.0,645.0
32,2026-01-13,Nail_Polish,2,60.0,120.0,645.0
33,2026-01-13,Lipstick,3,80.0,240.0,1210.0
33,2026-01-13,Bangles,2,400.0,800.0,1210.0
33,2026-01-13,Comb,2,30.0,60.0,1210.0
33,2026-01-13,Bindi_Packets,2,15.0,30.0,1210.0
33,2026-01-13,Nail_Polish,1,60.0,60.0,1210.0
33,2026-01-13,Safety_Pins,1,20.0,20.0,1210.0
34,2026-01-13,Bangles,1,400.0,400.0,875.0
34,2026-01-13,Hair_Clips,4,70.0,280.0,875.0
34,2026-01-13,Finger_Ring,3,65.0,195.0,875.0
35,2026-01-14,Comb,2,30.0,60.0,1080.0
35,2026-01-14,Earrings,2,85.0,170.0,1080.0
35,2026-01-14,Fancy_Chain,4,45.0,180.0,1080.0
35,2026-01-14,Fancy_Chain,1,105.0,105.0,1080.0
35,2026-01-14,Kajal,3,90.0,270.0,1080.0
35,2026-01-14,Pocket_Mirror,2,50.0,100.0,1080.0
35,2026-01-14,Sindoor,4,25.0,100.0,1080.0
35,2026-01-14,Hair_Clips,2,40.0,80.0,1080.0
35,2026-01-14,Bindi_Packets,1,15.0,15.0,1080.0
36,2026-01-15,Nail_Polish,3,40.0,120.0,1255.0
36,2026-01-15,Earrings,4,275.0,1100.0,1255.0
36,2026-01-15,Sindoor,1,25.0,25.0,1255.0
36,2026-01-15,Safety_Pins,1,10.0,10.0,1255.0
37,2026-01-15,Nail_Polish,1,50.0,50.0,850.0
37,2026-01-15,Eyeliner,2,100.0,200.0,850.0
37,2026-01-15,Finger_Ring,1,85.0,85.0,850.0
37,2026-01-15,Bangles,1,350.0,350.0,850.0
37,2026-01-15,Sindoor,4,30.0,120.0,850.0
37,2026-01-15,Hair_Pins,1,20.0,20.0,850.0
37,2026-01-15,Bindi_Packets,1,15.0,15.0,850.0
37,2026-01-15,Hair_Pins,1,10.0,10.0,850.0
38,2026-01-15,Sindoor,2,25.0,50.0,1240.0
38,2026-01-15,Pocket_Mirror,2,35.0,70.0,1240.0
38,2026-01-15,Bangles,2,50.0,100.0,1240.0
38,2026-01-15,Hair_Clips,1,70.0,70.0,1240.0
38,2026-01-15,Fancy_Chain,1,45.0,45.0,1240.0
38,2026-01-15,Hair_Bands,3,35.0,105.0,1240.0
38,2026-01-15,Lipstick,4,85.0,340.0,1240.0
38,2026-01-15,Comb,1,40.0,40.0,1240.0
38,2026-01-15,Bangles,3,70.0,210.0,1240.0
38,2026-01-15,Nail_Polish,1,60.0,60.0,1240.0
38,2026-01-15,Bangles,3,50.0,150.0,1240.0
39,2026-01-15,Bangles,3,70.0,210.0,1150.0
39,2026-01-15,Bangles,3,50.0,150.0,1150.0
39,2026-01-15,Nail_Polish,1,50.0,50.0,1150.0
39,2026-01-15,Kajal,3,70.0,210.0,1150.0
39,2026-01-15,Comb,2,40.0,80.0,1150.0
39,2026-01-15,Safety_Pins,4,20.0,80.0,1150.0
39,2026-01-15,Sindoor,3,30.0,90.0,1150.0
39,2026-01-15,Lipstick,2,100.0,200.0,1150.0
39,2026-01-15,Lipstick,1,80.0,80.0,1150.0
40,2026-01-15,Hair_Bands,2,40.0,80.0,1155.0
40,2026-01-15,Earrings,4,50.0,200.0,1155.0
40,2026-01-15,Hair_Clips,3,40.0,120.0,1155.0
40,2026-01-15,Lipstick,3,85.0,255.0,1155.0
40,2026-01-15,Nail_Polish,4,60.0,240.0,1155.0
40,2026-01-15,Lipstick,1,90.0,90.0,1155.0
40,2026-01-15,Safety_Pins,3,10.0,30.0,1155.0
40,2026-01-15,Kajal,1,90.0,90.0,1155.0
40,2026-01-15,Nail_Polish,1,50.0,50.0,1155.0
41,2026-01-15,Bangles,2,300.0,600.0,1055.0
41,2026-01-15,Earrings,1,240.0,240.0,1055.0
41,2026-01-15,Sindoor,3,40.0,120.0,1055.0
41,2026-01-15,Pocket_Mirror,1,75.0,75.0,1055.0
41,2026-01-15,Comb,1,20.0,20.0,1055.0
42,2026-01-16,Kajal,1,90.0,90.0,670.0
42,2026-01-16,Finger_Ring,2,55.0,110.0,670.0
42,2026-01-16,Fancy_Chain,1,65.0,65.0,670.0
42,2026-01-16,Pocket_Mirror,3,35.0,105.0,670.0
42,2026-01-16,Eyeliner,1,80.0,80.0,670.0
42,2026-01-16,Earrings,1,50.0,50.0,670.0
42,2026-01-16,Lipstick,1,90.0,90.0,670.0
42,2026-01-16,Pocket_Mirror,1,35.0,35.0,670.0
42,2026-01-16,Comb,1,30.0,30.0,670.0
42,2026-01-16,Hair_Pins,1,15.0,15.0,670.0
43,2026-01-16,Comb,2,40.0,80.0,1075.0
43,2026-01-16,Pocket_Mirror,2,75.0,150.0,1075.0
43,2026-01-16,Kajal,2,70.0,140.0,1075.0
43,2026-01-16,Earrings,2,50.0,100.0,1075.0
43,2026-01-16,Hair_Pins,2,30.0,60.0,1075.0
43,2026-01-16,Sindoor,3,35.0,105.0,1075.0
43,2026-01-16,Hair_Pins,4,30.0,120.0,1075.0
43,2026-01-16,Bangles,1,250.0,250.0,1075.0
43,2026-01-16,Nail_Polish,1,50.0,50.0,1075.0
43,2026-01-16,Comb,1,20.0,20.0,1075.0
44,2026-01-17,Nail_Polish,2,50.0,100.0,700.0
44,2026-01-17,Finger_Ring,2,65.0,130.0,700.0
44,2026-01-17,Bangles,3,70.0,210.0,700.0
44,2026-01-17,Hair_Clips,1,80.0,80.0,700.0
44,2026-01-17,Sindoor,4,25.0,100.0,700.0
44,2026-01-17,Nail_Polish,1,45.0,45.0,700.0
44,2026-01-17,Hair_Pins,1,15.0,15.0,700.0
44,2026-01-17,Safety_Pins,1,10.0,10.0,700.0
44,2026-01-17,Hair_Pins,1,10.0,10.0,700.0
45,2026-01-17,Bindi_Packets,3,15.0,45.0,715.0
45,2026-01-17,Fancy_Chain,2,125.0,250.0,715.0
45,2026-01-17,Sindoor,3,35.0,105.0,715.0
45,2026-01-17,Nail_Polish,1,60.0,60.0,715.0
45,2026-01-17,Bangles,1,130.0,130.0,715.0
45,2026-01-17,Lipstick,1,90.0,90.0,715.0
45,2026-01-17,Bindi_Packets,1,15.0,15.0,715.0
45,2026-01-17,Hair_Pins,1,20.0,20.0,715.0
46,2026-01-17,Necklace,1,450.0,450.0,630.0
46,2026-01-17,Nail_Polish,2,40.0,80.0,630.0
46,2026-01-17,Hair_Pins,4,10.0,40.0,630.0
46,2026-01-17,Bindi_Packets,1,15.0,15.0,630.0
46,2026-01-17,Nail_Polish,1,45.0,45.0,630.0
47,2026-01-18,Lipstick,3,95.0,285.0,745.0
47,2026-01-18,Pocket_Mirror,3,35.0,105.0,745.0
47,2026-01-18,Hair_Pins,3,10.0,30.0,745.0
47,2026-01-18,Earrings,1,240.0,240.0,745.0
47,2026-01-18,Hair_Bands,2,30.0,60.0,745.0
47,2026-01-18,Sindoor,1,25.0,25.0,745.0
48,2026-01-18,Eyeliner,1,80.0,80.0,1205.0
48,2026-01-18,Pocket_Mirror,1,35.0,35.0,1205.0
48,2026-01-18,Bangles,4,110.0,440.0,1205.0
48,2026-01-18,Fancy_Chain,1,85.0,85.0,1205.0
48,2026-01-18,Necklace,1,525.0,525.0,1205.0
48,2026-01-18,Finger_Ring,1,40.0,40.0,1205.0
49,2026-01-19,Hair_Bands,1,20.0,20.0,1105.0
49,2026-01-19,Nail_Polish,4,60.0,240.0,1105.0
49,2026-01-19,Eyeliner,2,95.0,190.0,1105.0
49,2026-01-19,Necklace,1,450.0,450.0,1105.0
49,2026-01-19,Razor,1,90.0,90.0,1105.0
49,2026-01-19,Fancy_Chain,1,105.0,105.0,1105.0
49,2026-01-19,Bindi_Packets,1,10.0,10.0,1105.0
50,2026-01-20,Comb,1,60.0,60.0,1135.0
50,2026-01-20,Necklace,2,475.0,950.0,1135.0
50,2026-01-20,Finger_Ring,1,85.0,85.0,1135.0
50,2026-01-20,Finger_Ring,1,40.0,40.0,1135.0
51,2026-01-20,Hair_Bands,1,35.0,35.0,815.0
51,2026-01-20,Nail_Polish,1,40.0,40.0,815.0
51,2026-01-20,Hair_Bands,4,20.0,80.0,815.0
51,2026-01-20,Hair_Clips,1,70.0,70.0,815.0
51,2026-01-20,Lipstick,4,85.0,340.0,815.0
51,2026-01-20,Bangles,1,90.0,90.0,815.0
51,2026-01-20,Sindoor,4,25.0,100.0,815.0
51,2026-01-20,Comb,2,20.0,40.0,815.0
51,2026-01-20,Hair_Pins,2,10.0,20.0,815.0
52,2026-01-20,Fancy_Chain,3,65.0,195.0,600.0
52,2026-01-20,Eyeliner,3,85.0,255.0,600.0
52,2026-01-20,Kajal,1,70.0,70.0,600.0
52,2026-01-20,Nail_Polish,1,60.0,60.0,600.0
52,2026-01-20,Hair_Pins,1,20.0,20.0,600.0
53,2026-01-21,Hair_Bands,3,25.0,75.0,1040.0
53,2026-01-21,Finger_Ring,3,45.0,135.0,1040.0
53,2026-01-21,Lipstick,4,85.0,340.0,1040.0
53,2026-01-21,Lipstick,4,90.0,360.0,1040.0
53,2026-01-21,Safety_Pins,3,10.0,30.0,1040.0
53,2026-01-21,Bindi_Packets,3,15.0,45.0,1040.0
53,2026-01-21,Hair_Pins,1,25.0,25.0,1040.0
53,2026-01-21,Hair_Pins,1,20.0,20.0,1040.0
53,2026-01-21,Hair_Pins,1,10.0,10.0,1040.0
54,2026-01-22,Earrings,2,275.0,550.0,890.0
54,2026-01-22,Bangles,3,90.0,270.0,890.0
54,2026-01-22,Hair_Pins,1,10.0,10.0,890.0
54,2026-01-22,Hair_Pins,1,30.0,30.0,890.0
54,2026-01-22,Bindi_Packets,2,15.0,30.0,890.0
55,2026-01-23,Hair_Bands,2,25.0,50.0,640.0
55,2026-01-23,Fancy_Chain,3,65.0,195.0,640.0
55,2026-01-23,Sindoor,2,25.0,50.0,640.0
55,2026-01-23,Earrings,2,155.0,310.0,640.0
55,2026-01-23,Safety_Pins,1,20.0,20.0,640.0
55,2026-01-23,Bindi_Packets,1,15.0,15.0,640.0
56,2026-01-24,Hair_Pins,4,25.0,100.0,885.0
56,2026-01-24,Bangles,2,250.0,500.0,885.0
56,2026-01-24,Hair_Clips,3,60.0,180.0,885.0
56,2026-01-24,Hair_Bands,2,20.0,40.0,885.0
56,2026-01-24,Hair_Pins,1,30.0,30.0,885.0
56,2026-01-24,Safety_Pins,1,25.0,25.0,885.0
56,2026-01-24,Safety_Pins,1,10.0,10.0,885.0
57,2026-01-24,Bangles,4,50.0,200.0,830.0
57,2026-01-24,Safety_Pins,1,10.0,10.0,830.0
57,2026-01-24,Sindoor,4,35.0,140.0,830.0
57,2026-01-24,Razor,2,90.0,180.0,830.0
57,2026-01-24,Eyeliner,3,90.0,270.0,830.0
57,2026-01-24,Bindi_Packets,1,15.0,15.0,830.0
57,2026-01-24,Bindi_Packets,1,15.0,15.0,830.0
58,2026-01-24,Razor,1,100.0,100.0,1090.0
58,2026-01-24,Necklace,2,475.0,950.0,1090.0
58,2026-01-24,Hair_Bands,1,20.0,20.0,1090.0
58,2026-01-24,Comb,1,20.0,20.0,1090.0
59,2026-01-25,Sindoor,1,35.0,35.0,1185.0
59,2026-01-25,Bangles,1,110.0,110.0,1185.0
59,2026-01-25,Sindoor,3,35.0,105.0,1185.0
59,2026-01-25,Safety_Pins,1,25.0,25.0,1185.0
59,2026-01-25,Nail_Polish,1,50.0,50.0,1185.0
59,2026-01-25,Bangles,4,130.0,520.0,1185.0
59,2026-01-25,Lipstick,3,95.0,285.0,1185.0
59,2026-01-25,Finger_Ring,1,55.0,55.0,1185.0
60,2026-01-26,Kajal,3,70.0,210.0,1130.0
60,2026-01-26,Bindi_Packets,1,15.0,15.0,1130.0
60,2026-01-26,Comb,2,60.0,120.0,1130.0
60,2026-01-26,Eyeliner,1,95.0,95.0,1130.0
60,2026-01-26,Hair_Bands,2,30.0,60.0,1130.0
60,2026-01-26,Earrings,2,190.0,380.0,1130.0
60,2026-01-26,Eyeliner,2,90.0,180.0,1130.0
60,2026-01-26,Earrings,1,50.0,50.0,1130.0
60,2026-01-26,Bindi_Packets,2,10.0,20.0,1130.0
61,2026-01-26,Bangles,1,400.0,400.0,820.0
61,2026-01-26,Earrings,2,205.0,410.0,820.0
61,2026-01-26,Safety_Pins,1,10.0,10.0,820.0
62,2026-01-26,Eyeliner,3,100.0,300.0,665.0
62,2026-01-26,Nail_Polish,4,55.0,220.0,665.0
62,2026-01-26,Eyeliner,1,85.0,85.0,665.0
62,2026-01-26,Hair_Clips,1,40.0,40.0,665.0
62,2026-01-26,Hair_Pins,1,20.0,20.0,665.0
63,2026-01-27,Fancy_Chain,2,45.0,90.0,910.0
63,2026-01-27,Necklace,1,450.0,450.0,910.0
63,2026-01-27,Hair_Clips,3,40.0,120.0,910.0
63,2026-01-27,Hair_Clips,3,80.0,240.0,910.0
63,2026-01-27,Safety_Pins,1,10.0,10.0,910.0
64,2026-01-28,Fancy_Chain,4,105.0,420.0,1245.0
64,2026-01-28,Earrings,4,85.0,340.0,1245.0
64,2026-01-28,Comb,4,20.0,80.0,1245.0
64,2026-01-28,Earrings_,1,170.0,170.0,1245.0
64,2026-01-28,Pocket_Mirror,4,50.0,200.0,1245.0
64,2026-01-28,Hair_Bands,1,20.0,20.0,1245.0
64,2026-01-28,Bindi_Packets,1,15.0,15.0,1245.0
65,2026-01-28,Hair_Pins,4,15.0,60.0,1235.0
65,2026-01-28,Nail_Polish,3,45.0,135.0,1235.0
65,2026-01-28,Fancy_Chain,4,65.0,260.0,1235.0
65,2026-01-28,Sindoor,1,25.0,25.0,1235.0
65,2026-01-28,Pocket_Mirror,3,35.0,105.0,1235.0
65,2026-01-28,Kajal,2,70.0,140.0,1235.0
65,2026-01-28,Comb,3,40.0,120.0,1235.0
65,2026-01-28,Sindoor,1,30.0,30.0,1235.0
65,2026-01-28,Hair_Bands,3,40.0,120.0,1235.0
65,2026-01-28,Hair_Clips,3,80.0,240.0,1235.0
66,2026-01-28,Nail_Polish,4,60.0,240.0,1130.0
66,2026-01-28,Bangles,1,400.0,400.0,1130.0
66,2026-01-28,Finger_Ring,2,40.0,80.0,1130.0
66,2026-01-28,Earrings,1,155.0,155.0,1130.0
66,2026-01-28,Finger_Ring,1,55.0,55.0,1130.0
66,2026-01-28,Comb,1,50.0,50.0,1130.0
66,2026-01-28,Razor,1,100.0,100.0,1130.0
66,2026-01-28,Pocket_Mirror,1,50.0,50.0,1130.0
67,2026-01-28,Earrings,4,120.0,480.0,730.0
67,2026-01-28,Nail_Polish,1,55.0,55.0,730.0
67,2026-01-28,Fancy_Chain,1,105.0,105.0,730.0
67,2026-01-28,Bangles,1,90.0,90.0,730.0
68,2026-01-29,Necklace,1,790.0,790.0,945.0
68,2026-01-29,Hair_Bands,3,35.0,105.0,945.0
68,2026-01-29,Safety_Pins,2,25.0,50.0,945.0
69,2026-01-29,Hair_Clips,1,60.0,60.0,1215.0
69,2026-01-29,Hair_Clips,4,40.0,160.0,1215.0
69,2026-01-29,Safety_Pins,4,20.0,80.0,1215.0
